id,timestamp,perfusion_state,valve_state,humidity,temperature,envir_pressure,AQI,current_pressure,target_pressure,motor_speed
1389,2025-10-01 12:46:26,1,0,31.3,28.8,748.2,27.0,8.28,15.0,0.1427
1390,2025-10-01 12:46:27,1,0,31.3,28.8,748.2,27.0,8.28,15.0,0.1402
1391,2025-10-01 12:46:28,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1402
1392,2025-10-01 12:46:29,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1402
1393,2025-10-01 12:46:30,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1402
1394,2025-10-01 12:46:32,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1402
1395,2025-10-01 12:46:33,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1402
1396,2025-10-01 12:46:34,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1402
1397,2025-10-01 12:46:35,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1402
1398,2025-10-01 12:46:36,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1446
1399,2025-10-01 12:46:37,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1446
1400,2025-10-01 12:46:39,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1446
1401,2025-10-01 12:46:40,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1446
1402,2025-10-01 12:46:41,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1446
1403,2025-10-01 12:46:42,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1446
1404,2025-10-01 12:46:43,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1446
1405,2025-10-01 12:46:44,1,0,31.3,28.9,748.2,27.0,8.22,15.0,0.1446
1406,2025-10-01 12:46:46,1,0,31.3,28.9,748.2,27.0,8.22,15.0,0.1446
1407,2025-10-01 12:46:47,1,0,31.3,28.9,748.2,27.0,8.22,15.0,0.1384
1408,2025-10-01 12:46:48,1,0,31.3,28.9,748.2,27.0,8.22,15.0,0.1384
1409,2025-10-01 12:46:49,1,0,31.3,28.9,748.2,27.0,8.22,15.0,0.1384
1410,2025-10-01 12:46:50,1,0,31.3,28.8,748.2,27.0,8.2,15.0,0.1384
1411,2025-10-01 12:46:51,1,0,31.3,28.8,748.2,27.0,8.25,15.0,0.1384
1412,2025-10-01 12:46:53,1,0,31.3,28.8,748.2,27.0,8.2,15.0,0.1384
1413,2025-10-01 12:46:54,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1384
1414,2025-10-01 12:46:55,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1384
1415,2025-10-01 12:46:56,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1384
1416,2025-10-01 12:46:57,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1475
1417,2025-10-01 12:46:58,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1475
1418,2025-10-01 12:47:00,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1475
1419,2025-10-01 12:47:01,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1475
1420,2025-10-01 12:47:02,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1475
1421,2025-10-01 12:47:03,1,0,31.3,28.8,748.2,27.0,8.2,15.0,0.1475
1422,2025-10-01 12:47:04,1,0,31.3,28.8,748.2,27.0,8.2,15.0,0.1475
1423,2025-10-01 12:47:05,1,0,31.3,28.9,748.2,27.0,8.2,15.0,0.1475
1424,2025-10-01 12:47:07,1,0,31.2,28.8,748.2,27.0,8.2,15.0,0.1442
1425,2025-10-01 12:47:08,1,0,31.3,28.8,748.2,27.0,8.2,15.0,0.1442
1426,2025-10-01 12:47:09,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1427,2025-10-01 12:47:10,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1428,2025-10-01 12:47:11,1,0,31.2,28.8,748.2,27.0,8.17,15.0,0.1442
1429,2025-10-01 12:47:12,1,0,31.2,28.8,748.2,27.0,8.17,15.0,0.1442
1430,2025-10-01 12:47:14,1,0,31.2,28.8,748.2,27.0,8.17,15.0,0.1442
1431,2025-10-01 12:47:15,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1432,2025-10-01 12:47:16,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1442
1433,2025-10-01 12:47:17,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1442
1434,2025-10-01 12:47:18,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1435,2025-10-01 12:47:19,1,0,31.3,28.8,748.2,27.0,8.22,15.0,0.1442
1436,2025-10-01 12:47:21,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1437,2025-10-01 12:47:22,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1442
1438,2025-10-01 12:47:23,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1439,2025-10-01 12:47:24,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1440,2025-10-01 12:47:25,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1442
1441,2025-10-01 12:47:26,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1442
1442,2025-10-01 12:47:28,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1467
1443,2025-10-01 12:47:29,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1467
1444,2025-10-01 12:47:30,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1467
1445,2025-10-01 12:47:31,1,0,31.3,28.8,748.2,27.0,8.17,15.0,0.1467
1446,2025-10-01 12:47:32,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1467
1447,2025-10-01 12:47:33,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1467
1448,2025-10-01 12:47:34,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1467
1449,2025-10-01 12:47:36,1,0,31.3,28.8,748.2,27.0,8.14,15.0,0.1467
1450,2025-10-01 12:47:37,1,0,31.3,28.9,748.2,27.0,8.14,15.0,0.1399
1451,2025-10-01 12:47:38,1,0,31.3,28.9,748.2,27.0,8.17,15.0,0.1399
1452,2025-10-01 12:47:39,1,0,31.2,28.9,748.2,27.0,8.17,15.0,0.1399
1453,2025-10-01 12:47:40,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1399
1454,2025-10-01 12:47:42,1,0,31.2,28.9,748.2,27.0,8.14,15.0,0.1399
1455,2025-10-01 12:47:43,1,0,31.3,28.9,748.2,27.0,8.11,15.0,0.1399
1456,2025-10-01 12:47:44,1,0,31.3,28.9,748.2,27.0,8.11,15.0,0.1399
1457,2025-10-01 12:47:45,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1399
1458,2025-10-01 12:47:46,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1399
1459,2025-10-01 12:47:47,1,0,31.2,28.9,748.2,27.0,8.17,15.0,0.146
1460,2025-10-01 12:47:48,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.146
1461,2025-10-01 12:47:50,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.146
1462,2025-10-01 12:47:51,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.146
1463,2025-10-01 12:47:52,1,0,31.2,28.8,748.2,28.0,8.08,15.0,0.146
1464,2025-10-01 12:47:53,1,0,31.2,28.8,748.2,27.0,8.02,15.0,0.146
1465,2025-10-01 12:47:54,1,0,31.2,28.8,748.2,28.0,8.08,15.0,0.146
1466,2025-10-01 12:47:56,1,0,31.2,28.8,748.2,27.0,8.08,15.0,0.146
1467,2025-10-01 12:47:57,1,0,31.2,28.8,748.2,27.0,8.08,15.0,0.146
1468,2025-10-01 12:47:58,1,0,31.2,28.8,748.2,27.0,8.08,15.0,0.142
1469,2025-10-01 12:47:59,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.142
1470,2025-10-01 12:48:00,1,0,31.2,28.9,748.2,27.0,8.05,15.0,0.142
1471,2025-10-01 12:48:01,1,0,31.2,28.9,748.2,27.0,8.14,15.0,0.142
1472,2025-10-01 12:48:03,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.142
1473,2025-10-01 12:48:04,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.142
1474,2025-10-01 12:48:05,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.142
1475,2025-10-01 12:48:06,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.142
1476,2025-10-01 12:48:07,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1449
1477,2025-10-01 12:48:08,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1449
1478,2025-10-01 12:48:10,1,0,31.2,28.9,748.2,27.0,8.17,15.0,0.1449
1479,2025-10-01 12:48:11,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1449
1480,2025-10-01 12:48:12,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.1449
1481,2025-10-01 12:48:13,1,0,31.2,28.9,748.2,27.0,8.11,15.0,0.1449
1482,2025-10-01 12:48:14,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.1449
1483,2025-10-01 12:48:15,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.1449
1484,2025-10-01 12:48:17,1,0,31.2,28.9,748.2,28.0,8.08,15.0,0.1449
1485,2025-10-01 12:48:18,1,0,31.2,28.9,748.2,27.0,8.05,15.0,0.1446
1486,2025-10-01 12:48:19,1,0,31.2,28.9,748.2,28.0,8.05,15.0,0.1446
1487,2025-10-01 12:48:20,1,0,31.2,28.9,748.2,27.0,8.08,15.0,0.1446
1488,2025-10-01 12:48:21,1,0,31.2,28.9,748.2,28.0,8.05,15.0,0.1446
1489,2025-10-01 12:48:22,1,0,31.2,28.9,748.2,28.0,8.02,15.0,0.1446
1490,2025-10-01 12:48:24,1,0,31.2,28.9,748.2,28.0,8.02,15.0,0.1446
1491,2025-10-01 12:48:25,1,0,31.2,28.9,748.2,28.0,7.93,15.0,0.1446
1492,2025-10-01 12:48:26,1,0,31.2,28.9,748.2,28.0,8.02,15.0,0.1446
1493,2025-10-01 12:48:27,1,0,31.2,28.9,748.2,27.0,8.02,15.0,0.1446
1494,2025-10-01 12:48:28,1,0,31.2,28.8,748.2,28.0,8.08,15.0,0.1427
1495,2025-10-01 12:48:29,1,0,31.2,28.8,748.2,28.0,8.02,15.0,0.1427
1496,2025-10-01 12:48:31,1,0,31.2,28.8,748.2,27.0,8.02,15.0,0.1427
1497,2025-10-01 12:48:32,1,0,31.2,28.8,748.2,27.0,7.99,15.0,0.1427
1498,2025-10-01 12:48:33,1,0,31.2,28.7,748.2,27.0,7.99,15.0,0.1427
1499,2025-10-01 12:48:34,1,0,31.2,28.7,748.2,27.0,7.99,15.0,0.1427
1500,2025-10-01 12:48:35,1,0,31.3,28.7,748.2,27.0,7.93,15.0,0.1427
1501,2025-10-01 12:48:36,1,0,31.3,28.7,748.2,27.0,8.08,15.0,0.1427
1502,2025-10-01 12:48:37,1,0,31.3,28.7,748.2,27.0,7.99,15.0,0.1483
1503,2025-10-01 12:48:39,1,0,31.3,28.6,748.2,27.0,7.93,15.0,0.1483
1504,2025-10-01 12:48:40,1,0,31.4,28.6,748.2,27.0,7.96,15.0,0.1483
1505,2025-10-01 12:48:41,1,0,31.4,28.6,748.2,27.0,7.99,15.0,0.1483
1506,2025-10-01 12:48:42,1,0,31.4,28.6,748.2,27.0,7.99,15.0,0.1483
1507,2025-10-01 12:48:43,1,0,31.4,28.7,748.2,27.0,7.96,15.0,0.1483
1508,2025-10-01 12:48:44,1,0,31.4,28.7,748.2,27.0,7.96,15.0,0.1483
1509,2025-10-01 12:48:46,1,0,31.5,28.7,748.2,27.0,7.96,15.0,0.1483
1510,2025-10-01 12:48:47,1,0,31.5,28.7,748.2,27.0,7.96,15.0,0.1483
1511,2025-10-01 12:48:48,1,0,31.4,28.7,748.2,27.0,7.93,15.0,0.1388
1512,2025-10-01 12:48:49,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1388
1513,2025-10-01 12:48:50,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1388
1514,2025-10-01 12:48:52,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1388
1515,2025-10-01 12:48:53,1,0,31.4,28.8,748.2,27.0,7.96,15.0,0.1388
1516,2025-10-01 12:48:54,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1388
1517,2025-10-01 12:48:55,1,0,31.4,28.8,748.2,27.0,7.91,15.0,0.1388
1518,2025-10-01 12:48:56,1,0,31.4,28.8,748.2,27.0,7.96,15.0,0.1388
1519,2025-10-01 12:48:57,1,0,31.4,28.8,748.2,27.0,7.91,15.0,0.1388
1520,2025-10-01 12:48:58,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1485
1521,2025-10-01 12:49:00,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1485
1522,2025-10-01 12:49:01,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1485
1523,2025-10-01 12:49:02,1,0,31.4,28.8,748.2,27.0,7.91,15.0,0.1485
1524,2025-10-01 12:49:03,1,0,31.4,28.8,748.2,27.0,7.91,15.0,0.1485
1525,2025-10-01 12:49:04,1,0,31.4,28.8,748.2,27.0,7.96,15.0,0.1485
1526,2025-10-01 12:49:05,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1485
1527,2025-10-01 12:49:07,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1485
1528,2025-10-01 12:49:08,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1424
1529,2025-10-01 12:49:09,1,0,31.4,28.8,748.2,27.0,7.96,15.0,0.1424
1530,2025-10-01 12:49:10,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1424
1531,2025-10-01 12:49:11,1,0,31.4,28.8,748.2,27.0,7.93,15.0,0.1424
1532,2025-10-01 12:49:13,1,0,31.4,28.8,748.2,27.0,7.82,15.0,0.1424
1533,2025-10-01 12:49:14,1,0,31.4,28.8,748.2,27.0,7.85,15.0,0.1424
1534,2025-10-01 12:49:15,1,0,31.4,28.8,748.2,27.0,7.85,15.0,0.1424
1535,2025-10-01 12:49:16,1,0,31.4,28.8,748.2,27.0,7.85,15.0,0.1424
1536,2025-10-01 12:49:17,1,0,31.4,28.8,748.2,27.0,7.85,15.0,0.1424
1537,2025-10-01 12:49:18,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1423
1538,2025-10-01 12:49:19,1,0,31.4,28.8,748.2,27.0,7.88,15.0,0.1423
1539,2025-10-01 12:49:21,1,0,31.4,28.8,748.2,27.0,7.88,15.0,0.1423
1540,2025-10-01 12:49:22,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1423
1541,2025-10-01 12:49:23,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1423
1542,2025-10-01 12:49:24,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1423
1543,2025-10-01 12:49:25,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1423
1544,2025-10-01 12:49:26,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1423
1545,2025-10-01 12:49:28,1,0,31.3,28.8,748.2,27.0,7.79,15.0,0.1423
1546,2025-10-01 12:49:29,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1435
1547,2025-10-01 12:49:30,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1435
1548,2025-10-01 12:49:31,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1435
1549,2025-10-01 12:49:32,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1435
1550,2025-10-01 12:49:34,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1435
1551,2025-10-01 12:49:35,1,0,31.3,28.9,748.2,27.0,7.79,15.0,0.1435
1552,2025-10-01 12:49:36,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1435
1553,2025-10-01 12:49:37,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1435
1554,2025-10-01 12:49:38,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.141
1555,2025-10-01 12:49:39,1,0,31.3,28.9,748.2,27.0,7.88,15.0,0.141
1556,2025-10-01 12:49:41,1,0,31.3,28.9,748.2,27.0,7.88,15.0,0.141
1557,2025-10-01 12:49:42,1,0,31.3,28.9,748.2,27.0,7.79,15.0,0.141
1558,2025-10-01 12:49:43,1,0,31.3,28.9,748.2,27.0,7.82,15.0,0.141
1559,2025-10-01 12:49:44,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.141
1560,2025-10-01 12:49:45,1,0,31.3,28.9,748.2,27.0,7.82,15.0,0.141
1561,2025-10-01 12:49:46,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.141
1562,2025-10-01 12:49:48,1,0,31.2,28.9,748.2,27.0,7.82,15.0,0.141
1563,2025-10-01 12:49:49,1,0,31.2,28.9,748.2,27.0,7.82,15.0,0.1442
1564,2025-10-01 12:49:50,1,0,31.2,28.8,748.2,27.0,7.82,15.0,0.1442
1565,2025-10-01 12:49:51,1,0,31.2,28.8,748.2,27.0,7.85,15.0,0.1442
1566,2025-10-01 12:49:52,1,0,31.2,28.8,748.2,27.0,7.88,15.0,0.1442
1567,2025-10-01 12:49:53,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1442
1568,2025-10-01 12:49:54,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1442
1569,2025-10-01 12:49:56,1,0,31.3,28.7,748.2,27.0,7.82,15.0,0.1442
1570,2025-10-01 12:49:57,1,0,31.3,28.7,748.2,27.0,7.85,15.0,0.1442
1571,2025-10-01 12:49:58,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1442
1572,2025-10-01 12:49:59,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1391
1573,2025-10-01 12:50:00,1,0,31.4,28.8,748.2,27.0,7.88,15.0,0.1391
1574,2025-10-01 12:50:01,1,0,31.4,28.8,748.2,27.0,7.82,15.0,0.1391
1575,2025-10-01 12:50:03,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1391
1576,2025-10-01 12:50:04,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1391
1577,2025-10-01 12:50:05,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1391
1578,2025-10-01 12:50:06,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1391
1579,2025-10-01 12:50:07,1,0,31.3,28.8,748.2,27.0,7.79,15.0,0.1391
1580,2025-10-01 12:50:08,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1475
1581,2025-10-01 12:50:10,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1475
1582,2025-10-01 12:50:11,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1475
1583,2025-10-01 12:50:12,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1475
1584,2025-10-01 12:50:13,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1475
1585,2025-10-01 12:50:14,1,0,31.3,28.7,748.2,27.0,7.85,15.0,0.1475
1586,2025-10-01 12:50:15,1,0,31.3,28.7,748.2,27.0,7.85,15.0,0.1475
1587,2025-10-01 12:50:17,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1475
1588,2025-10-01 12:50:18,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1475
1589,2025-10-01 12:50:19,1,0,31.4,28.8,748.2,27.0,7.88,15.0,0.1438
1590,2025-10-01 12:50:20,1,0,31.4,28.8,748.2,27.0,7.82,15.0,0.1438
1591,2025-10-01 12:50:21,1,0,31.4,28.8,748.2,27.0,7.85,15.0,0.1438
1592,2025-10-01 12:50:22,1,0,31.4,28.8,748.2,27.0,7.82,15.0,0.1438
1593,2025-10-01 12:50:24,1,0,31.4,28.8,748.2,27.0,7.82,15.0,0.1438
1594,2025-10-01 12:50:25,1,0,31.4,28.9,748.2,27.0,7.85,15.0,0.1438
1595,2025-10-01 12:50:26,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1438
1596,2025-10-01 12:50:27,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1438
1597,2025-10-01 12:50:28,1,0,31.3,28.8,748.2,27.0,7.91,15.0,0.1438
1598,2025-10-01 12:50:29,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1457
1599,2025-10-01 12:50:31,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1457
1600,2025-10-01 12:50:32,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1457
1601,2025-10-01 12:50:33,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1457
1602,2025-10-01 12:50:34,1,0,31.3,28.8,748.2,27.0,7.88,15.0,0.1457
1603,2025-10-01 12:50:35,1,0,31.3,28.8,748.2,27.0,7.91,15.0,0.1457
1604,2025-10-01 12:50:37,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1457
1605,2025-10-01 12:50:38,1,0,31.3,28.8,748.2,27.0,7.79,15.0,0.1457
1606,2025-10-01 12:50:39,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1464
1607,2025-10-01 12:50:40,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1464
1608,2025-10-01 12:50:41,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1464
1609,2025-10-01 12:50:42,1,0,31.3,28.8,748.2,27.0,7.76,15.0,0.1464
1610,2025-10-01 12:50:43,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1464
1611,2025-10-01 12:50:45,1,0,31.3,28.8,748.2,27.0,7.82,15.0,0.1464
1612,2025-10-01 12:50:46,1,0,31.3,28.8,748.2,27.0,7.85,15.0,0.1464
1613,2025-10-01 12:50:47,1,0,31.4,28.8,748.2,27.0,7.82,15.0,0.1464
1614,2025-10-01 12:50:48,1,0,31.4,28.8,748.2,27.0,7.85,15.0,0.1464
1615,2025-10-01 12:50:49,1,0,31.4,28.8,748.2,27.0,7.91,15.0,0.1395
1616,2025-10-01 12:50:51,1,0,31.4,28.9,748.2,27.0,7.82,15.0,0.1395
1617,2025-10-01 12:50:52,1,0,31.3,28.9,748.2,27.0,7.82,15.0,0.1395
1618,2025-10-01 12:50:53,1,0,31.3,28.9,748.2,27.0,7.82,15.0,0.1395
1619,2025-10-01 12:50:54,1,0,31.3,28.9,748.2,27.0,7.82,15.0,0.1395
1620,2025-10-01 12:50:55,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1395
1621,2025-10-01 12:50:56,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1395
1622,2025-10-01 12:50:57,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1395
1623,2025-10-01 12:50:59,1,0,31.3,28.9,748.2,27.0,7.85,15.0,0.1395
1624,2025-10-01 12:51:00,1,0,31.2,28.9,748.2,27.0,7.82,15.0,0.1474
1625,2025-10-01 12:51:01,1,0,31.2,28.9,748.2,27.0,7.82,15.0,0.1474
1626,2025-10-01 12:51:02,1,0,31.2,28.9,748.2,27.0,7.82,15.0,0.1474
1627,2025-10-01 12:51:03,1,0,31.2,28.9,748.2,27.0,7.79,15.0,0.1474
1628,2025-10-01 12:51:05,1,0,31.2,28.9,748.2,27.0,7.85,15.0,0.1474
1629,2025-10-01 12:51:06,1,0,31.2,28.9,748.2,27.0,7.82,15.0,0.1474
1630,2025-10-01 12:51:07,1,0,31.2,29.0,748.2,27.0,7.82,15.0,0.1474
1631,2025-10-01 12:51:08,1,0,31.2,29.0,748.2,27.0,7.82,15.0,0.1474
1632,2025-10-01 12:51:09,1,0,31.2,29.0,748.2,28.0,7.82,15.0,0.1392
1633,2025-10-01 12:51:10,1,0,31.2,29.0,748.2,28.0,7.88,15.0,0.1392
1634,2025-10-01 12:51:11,1,0,31.2,29.0,748.2,28.0,7.85,15.0,0.1392
1635,2025-10-01 12:51:13,1,0,31.2,29.0,748.2,28.0,7.85,15.0,0.1392
1636,2025-10-01 12:51:14,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1392
1637,2025-10-01 12:51:15,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1392
1638,2025-10-01 12:51:16,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1392
1639,2025-10-01 12:51:17,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1392
1640,2025-10-01 12:51:18,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1392
1641,2025-10-01 12:51:20,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1453
1642,2025-10-01 12:51:21,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1453
1643,2025-10-01 12:51:22,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1453
1644,2025-10-01 12:51:23,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1453
1645,2025-10-01 12:51:24,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1453
1646,2025-10-01 12:51:25,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1453
1647,2025-10-01 12:51:27,1,0,31.1,28.9,748.2,28.0,7.88,15.0,0.1453
1648,2025-10-01 12:51:28,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1453
1649,2025-10-01 12:51:29,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1453
1650,2025-10-01 12:51:30,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1438
1651,2025-10-01 12:51:31,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1438
1652,2025-10-01 12:51:32,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1438
1653,2025-10-01 12:51:34,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1438
1654,2025-10-01 12:51:35,1,0,31.1,29.0,748.2,28.0,7.82,15.0,0.1438
1655,2025-10-01 12:51:36,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1438
1656,2025-10-01 12:51:37,1,0,31.1,29.0,748.2,28.0,7.82,15.0,0.1438
1657,2025-10-01 12:51:38,1,0,31.1,29.0,748.2,28.0,7.85,15.0,0.1438
1658,2025-10-01 12:51:39,1,0,31.1,29.0,748.2,28.0,7.82,15.0,0.1446
1659,2025-10-01 12:51:41,1,0,31.1,28.9,748.2,28.0,7.82,15.0,0.1446
1660,2025-10-01 12:51:42,1,0,31.1,28.9,748.2,28.0,7.82,15.0,0.1446
1661,2025-10-01 12:51:43,1,0,31.1,29.0,748.2,28.0,7.82,15.0,0.1446
1662,2025-10-01 12:51:44,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1446
1663,2025-10-01 12:51:45,1,0,31.1,29.0,748.2,28.0,7.88,15.0,0.1446
1664,2025-10-01 12:51:46,1,0,31.1,28.9,748.2,28.0,7.88,15.0,0.1446
1665,2025-10-01 12:51:48,1,0,31.1,28.9,748.2,28.0,7.88,15.0,0.1446
1666,2025-10-01 12:51:49,1,0,31.1,28.9,748.2,28.0,7.88,15.0,0.1446
1667,2025-10-01 12:51:50,1,0,31.1,28.9,748.2,28.0,7.88,15.0,0.1471
1668,2025-10-01 12:51:51,1,0,31.1,28.9,748.2,28.0,7.85,15.0,0.1471
1669,2025-10-01 12:51:52,1,0,31.1,28.9,748.2,28.0,7.85,15.0,0.1471
1670,2025-10-01 12:51:53,1,0,31.1,28.9,748.2,28.0,7.85,15.0,0.1471
1671,2025-10-01 12:51:55,1,0,31.1,28.9,748.2,28.0,7.85,15.0,0.1471
1672,2025-10-01 12:51:56,1,0,31.1,28.9,748.2,28.0,7.85,15.0,0.1471
1673,2025-10-01 12:51:57,1,0,31.1,28.9,748.2,28.0,7.85,15.0,0.1471
